entry_hour,atr_5m,rsi_5m,disparity_5m,fvg_size_ratio,volume_ma_ratio,label,symbol
13,214.28571428571428,81.02444703143189,1.046791544421876,0.0078925298029114,0.39390838291155705,0,487240
13,212.64285714285714,95.89277993947255,1.0496582027512191,0.007196319362621267,2.5244584519695095,0,487240
14,124.28571428571429,17.5146771037182,0.9887005279723166,0.007262635565816158,0.7623981630535149,1,487240
13,297.14285714285717,91.94139194139194,1.0518131550636332,0.007810365360127403,0.9155948238789632,1,487240
13,350.35714285714283,92.48815700428604,1.0691395033702675,0.010533702359204278,2.2043223968140238,0,487240
13,2.142857142857143,37.5,0.9945820433436533,0.007916355489171058,0.4729271782513743,1,049080
14,2.642857142857143,39.99999999999999,0.9932236205227493,0.007108650104759012,0.019272886552781428,0,049080
15,2.7142857142857144,0.0,0.9863385330878792,0.00716440422322771,1.6614427923071138,0,049080
11,3.4285714285714284,8.333333333333329,0.9672720209769835,0.008109360518999091,0.005153753650575503,0,049080
14,2.2142857142857144,45.833333333333336,0.9953563496870583,0.008003108003107986,0.002129471890971039,1,049080
15,2.5714285714285716,48.14814814814815,0.9926359326137396,0.013880272952853545,2.535306825688729,1,049080
12,3.4285714285714284,70.37037037037038,1.0174272186964843,0.007905138339920948,0.008391776059461727,0,049080
13,2.2857142857142856,30.0,0.9899811526634262,0.01011339258351214,5.349607770949563,1,049080
14,3.4285714285714284,54.54545454545455,1.013312139876813,0.008377760853008369,0.66179573163961,1,049080
14,3.2142857142857144,55.26315789473684,1.0007958615200954,0.012896373843119422,0.4672593938607308,1,049080
13,5.571428571428571,75.40983606557377,1.0383616959907702,0.008673396843452377,0.7827869623276722,0,049080
14,4.0,32.35294117647058,0.9885719594908483,0.011646297627606137,0.00750201616684484,1,049080
14,3.7857142857142856,38.70967741935484,0.9929472902746845,0.010632224917939302,0.8142226881579522,0,049080
14,3.9285714285714284,37.5,0.9915513879862595,0.009113088404133132,0.2613469419314931,0,049080
15,4.071428571428571,38.23529411764706,0.9906890130353817,0.008195542774981978,0.7097305973710468,1,049080
15,3.857142857142857,47.22222222222222,0.9933836548317958,0.00783608914450044,0.4617741464838051,1,049080
12,3.2857142857142856,42.30769230769231,0.9910414333706608,0.0091643815846442,0.2780218400903728,1,049080
12,3.2857142857142856,50.0,0.9981343283582089,0.007476635514018692,0.2042205582028591,0,049080
12,3.5714285714285716,40.74074074074074,0.9879540573349518,0.007329462989840298,6.975345383916544,0,049080
12,3.857142857142857,33.33333333333333,0.9794924618409963,0.010402930402930386,2.2843040946881663,1,049080
13,4.0,28.0,0.9839752600506045,0.009816849816849884,2.4478140438047915,1,049080
13,4.5,41.02564102564102,0.9962406015037594,0.012028233938346265,2.6325678496868474,1,049080
13,4.0,44.73684210526315,0.9941630578045565,0.013710492134507061,0.04587576841912101,1,049080
14,3.2857142857142856,47.368421052631575,0.989412536306568,0.009126466753585331,4.5479744848545565,1,049080
14,3.5714285714285716,48.71794871794872,0.9879088949292342,0.007794289044289094,1.2323098856010293,1,049080
15,3.5,42.857142857142854,0.9880014998125235,0.012626995645863653,0.6030918569117383,0,049080
15,3.7142857142857144,30.555555555555557,0.979821679962459,0.01064298297122728,1.14950634696756,0,049080
12,14.285714285714286,100.0,1.225669957686883,0.026555722758254425,0.010184410577237842,0,049080
14,14.5,64.62585034013605,1.029635901778154,0.00910708234496775,0.45695087535668094,0,049080
14,15.928571428571429,59.09090909090909,1.0113309656688652,0.02319565770502927,0.24832486316566402,0,049080
